1981/1/2,589.8
1981/1/5,597.5
1981/1/6,599.3
1981/1/7,585
1981/1/8,574.8
1981/1/9,577.8
1981/1/12,562
1981/1/13,562.8
1981/1/14,556.5
1981/1/15,571.5
1981/1/16,560.8
1981/1/19,566.8
1981/1/20,562
1981/1/21,578
1981/1/22,564
1981/1/23,553
1981/1/26,528.5
1981/1/27,524
1981/1/28,523.5
1981/1/29,493.8
1981/1/30,506.5
1981/2/2,493.5
1981/2/3,486.3
1981/2/4,505
1981/2/5,498.5
1981/2/6,500.5
1981/2/9,512.5
1981/2/10,519.5
1981/2/11,501
1981/2/12,490.3
1981/2/13,491.5
1981/2/16,490.3
1981/2/17,500.8
1981/2/18,505
1981/2/19,503.3
1981/2/20,511.5
1981/2/23,501.5
1981/2/24,503
1981/2/25,500.5
1981/2/26,492
1981/2/27,489
1981/3/2,465.5
1981/3/3,471
1981/3/4,465.5
1981/3/5,461.5
1981/3/6,467
1981/3/9,474.3
1981/3/10,487.3
1981/3/11,476.3
1981/3/12,478
1981/3/13,492
1981/3/16,499.8
1981/3/17,493.3
1981/3/18,506
1981/3/19,510
1981/3/20,516.8
1981/3/23,526
1981/3/24,536.3
1981/3/25,528
1981/3/26,539.5
1981/3/27,538.8
1981/3/30,526.5
1981/3/31,513.8
1981/4/1,514.3
1981/4/2,519.5
1981/4/3,523
1981/4/6,533.8
1981/4/7,514.3
1981/4/8,508.5
1981/4/9,503
1981/4/10,493.5
1981/4/13,473.8
1981/4/14,483
1981/4/15,476.3
1981/4/16,482.5
1981/4/17,482.5
1981/4/20,482.5
1981/4/21,481
1981/4/22,501
1981/4/23,488.5
1981/4/24,494.5
1981/4/27,483
1981/4/28,482.8
1981/4/29,477.3
1981/4/30,482.8
1981/5/1,487.5
1981/5/4,487.5
1981/5/5,476.3
1981/5/6,482
1981/5/7,477.8
1981/5/8,485.8
1981/5/11,493
1981/5/12,484
1981/5/13,484.3
1981/5/14,476.5
1981/5/15,485
1981/5/18,481.8
1981/5/19,481.5
1981/5/20,479.8
1981/5/21,475
1981/5/22,472.8
1981/5/25,472.8
1981/5/26,466.5
1981/5/27,466.8
1981/5/28,479
1981/5/29,479.3
1981/6/1,483.3
1981/6/2,474
1981/6/3,475.5
1981/6/4,462.5
1981/6/5,460
1981/6/8,473.5
1981/6/9,460.5
1981/6/10,465.3
1981/6/11,464.3
1981/6/12,472
1981/6/15,471.8
1981/6/16,461.5
1981/6/17,461.8
1981/6/18,459
1981/6/19,458.3
1981/6/22,462
1981/6/23,466.5
1981/6/24,462
1981/6/25,446.5
1981/6/26,442
1981/6/29,428.8
1981/6/30,426
1981/7/1,422
1981/7/2,414.5
1981/7/3,414
1981/7/6,403.8
1981/7/7,405
1981/7/8,397.8
1981/7/9,406.3
1981/7/10,416.5
1981/7/13,413
1981/7/14,402.3
1981/7/15,412.3
1981/7/16,418.3
1981/7/17,415
1981/7/20,412.5
1981/7/21,406
1981/7/22,411.5
1981/7/23,407.8
1981/7/24,407.5
1981/7/27,408.8
1981/7/28,401.5
1981/7/29,401.5
1981/7/30,402.3
1981/7/31,406
1981/8/3,392.5
1981/8/4,391.3
1981/8/5,392.4
1981/8/6,393.3
1981/8/7,397.3
1981/8/10,393.8
1981/8/11,401
1981/8/12,417.5
1981/8/13,407.3
1981/8/14,413
1981/8/17,411.5
1981/8/18,420
1981/8/19,431.5
1981/8/20,429
1981/8/21,429.5
1981/8/24,422
1981/8/25,409.8
1981/8/26,414
1981/8/27,411.8
1981/8/28,425
1981/8/31,425
1981/9/1,421.5
1981/9/2,430
1981/9/3,436.5
1981/9/4,439.5
1981/9/7,436.5
1981/9/8,439
1981/9/9,436.8
1981/9/10,451.5
1981/9/11,448.3
1981/9/14,451.3
1981/9/15,456
1981/9/16,449
1981/9/17,459
1981/9/18,447
1981/9/21,463.5
1981/9/22,462
1981/9/23,456.5
1981/9/24,446.3
1981/9/25,450.5
1981/9/28,421.5
1981/9/29,431.8
1981/9/30,428.8
1981/10/1,436.8
1981/10/2,435
1981/10/5,441.3
1981/10/6,443
1981/10/7,445.5
1981/10/8,443.3
1981/10/9,453.5
1981/10/12,449.5
1981/10/13,443.3
1981/10/14,444.3
1981/10/15,446.7
1981/10/16,443.8
1981/10/19,436.7
1981/10/20,437.3
1981/10/21,429
1981/10/22,433.8
1981/10/23,432.5
1981/10/26,426
1981/10/27,427.4
1981/10/28,430.8
1981/10/29,424.5
1981/10/30,427
1981/11/2,430
1981/11/3,428.3
1981/11/4,431.3
1981/11/5,428.5
1981/11/6,428.3
1981/11/9,429.8
1981/11/10,418.5
1981/11/11,412
1981/11/12,411.5
1981/11/13,412.5
1981/11/16,404.3
1981/11/17,398.8
1981/11/18,403.8
1981/11/19,401
1981/11/20,401.5
1981/11/23,396.8
1981/11/24,399.3
1981/11/25,409.5
1981/11/26,409.5
1981/11/27,411.5
1981/11/30,414.5
1981/12/1,402.5
1981/12/2,406.8
1981/12/3,416.5
1981/12/4,426
1981/12/7,416.8
1981/12/8,415.3
1981/12/9,410.3
1981/12/10,405.5
1981/12/11,409.8
1981/12/14,417.5
1981/12/15,413.3
1981/12/16,416.8
1981/12/17,416.3
1981/12/18,415.8
1981/12/21,410.5
1981/12/22,399.6
1981/12/23,400.4
1981/12/24,400.4
1981/12/25,400.4
1981/12/28,400.4
1981/12/29,395
1981/12/30,397.5
1981/12/31,397.5
1982/1/1,397.5
1982/1/4,395
1982/1/5,403.5
1982/1/6,401.5
1982/1/7,396.5
1982/1/8,400.3
1982/1/11,388.3
